      815        -    26361        -      182        -  -0.0166    
      816        -    26360        -      183        -  -0.0177    
      817        -    26359        -      183        -  -0.0195    
      818        -    26359        -      183        -  -0.0184    
      819        -    26358        -      183        -  -0.0189    
      820        -    26358        -      183        -  -0.0171    
      821        -    26357        -      183        -  -0.0173    
      822        -    26357        -      183        -  -0.0156    
      823        -    26356        -      183        -  -0.0159    
      824        -    26356        -      183        -  -0.0144    
      825        -    26356        -      184        -  -0.0120    
      826        -    26355        -      184        -  -0.0124    
      827        -    26355        -      184        -  -0.0113    
      828        -    26354        -      184        -  -0.0124    
      829        -    26354        -      184        -  -0.0118    
      830        -    26353        -      184        -  -0.0132    
      831        -    26353        -      184        -  -0.0126    
      832        -    26353        -      184        -  -0.0109    
      833        -    26352        -      184        -  -0.0118    
      834        -    26352        -      184        -  -0.0110    
      835        -    26351        -      184        -  -0.0124    
      836        -    26351        -      184        -  -0.0119    
      837        -    26351        -      185        -  -0.0104    
      838        -    26350        -      185        -  -0.0114    
      839        -    26350        -      185        -  -0.0107    
      840        -    26349        -      185        -  -0.0123    
      841        -    26349        -      185        -  -0.0118    
      842        -    26349        -      185        -  -0.0103    
      843        -    26348        -      185        -  -0.0114    
      844        -    26348        -      185        -  -0.0107    
      845        -    26347        -      185        -  -0.0123    
      846        -    26347        -      185        -  -0.0118    
      847        -    26347        -      185        -  -0.0103    
      848        -    26346        -      186        -  -0.0114    
      849        -    26346        -      186        -  -0.0108    
      850        -    26345        -      186        -  -0.0123    
      851        -    26345        -      186        -  -0.0119    
      852        -    26344        -      186        -  -0.0134    
      853        -    26344        -      186        -  -0.0128    
      854        -    26344        -      186        -  -0.0111    
      855        -    26343        -      186        -  -0.0120    
      856        -    26343        -      186        -  -0.0112    
      857        -    26343        -      186        -  -0.0095    
      858        -    26342        -      186        -  -0.0106    
      859        -    26342        -      187        -  -0.0101    
      860        -    26341        -      187        -  -0.0117    
      861        -    26341        -      187        -  -0.0114    
      862        -    26340        -      187        -  -0.0131    
      863        -    26340        -      187        -  -0.0126    
      864        -    26340        -      187        -  -0.0110    
      865        -    26339        -      187        -  -0.0119    
      866        -    26339        -      187        -  -0.0112    
      867        -    26339        -      187        -  -0.0095    
      868        -    26338        -      187        -  -0.0106    
      869        -    26338        -      187        -  -0.0101    
      870        -    26337        -      187        -  -0.0118    
      871        -    26337        -      188        -  -0.0114    
      872        -    26337        -      188        -  -0.0100    
      873        -    26336        -      188        -  -0.0112    
      874        -    26336        -      188        -  -0.0107    
      875        -    26335        -      188        -  -0.0122    
      876        -    26335        -      188        -  -0.0118    
      877        -    26335        -      188        -  -0.0103    
      878        -    26334        -      188        -  -0.0114    
      879        -    26334        -      188        -  -0.0108    
      880        -    26333        -      188        -  -0.0123    
      881        -    26333        -      188        -  -0.0119    
      882        -    26333        -      188        -  -0.0104    
      883        -    26332        -      189        -  -0.0114    
      884        -    26332        -      189        -  -0.0108    
      885        -    26331        -      189        -  -0.0123    
      886        -    26331        -      189        -  -0.0119    
      887        -    26331        -      189        -  -0.0103    
      888        -    26330        -      189        -  -0.0114    
      889        -    26330        -      189        -  -0.0108    
      890        -    26330        -      189        -  -0.0093    
      891        -    26329        -      189        -  -0.0104    
      892        -    26329        -      189        -  -0.0100    
      893        -    26329        -      189        -  -0.0087    
      894        -    26328        -      189        -  -0.0100    
      895        -    26328        -      190        -  -0.0097    
      896        -    26327        -      190        -  -0.0115    
      897        -    26327        -      190        -  -0.0113    
      898        -    26327        -      190        -  -0.0100    
      899        -    26326        -      190        -  -0.0112    
      900        -    26326        -      190        -  -0.0107    
      901        -    26326        -      190        -  -0.0093    
      902        -    26325        -      190        -  -0.0105    
      903        -    26325        -      190        -  -0.0101    
      904        -    26324        -      190        -  -0.0118    
      905        -    26324        -      190        -  -0.0115    
      906        -    26324        -      190        -  -0.0101    
      907        -    26323        -      190        -  -0.0113    
      908        -    26323        -      191        -  -0.0107    
      909        -    26322        -      191        -  -0.0123    
      910        -    26322        -      191        -  -0.0119    
      911        -    26322        -      191        -  -0.0104    
      912        -    26322        -      191        -  -0.0084    
      913        -    26321        -      191        -  -0.0094    
      914        -    26321        -      191        -  -0.0090    
      915        -    26321        -      191        -  -0.0077    
      916        -    26321        -      191        -  -0.0062    
      917        -    26321        -      191        -  -0.0047    
      918        -    26320        -      191        -  -0.0063    
      919        -    26320        -      191        -  -0.0066    
      920        -    26320        -      191        -  -0.0060    
      921        -    26319        -      191        -  -0.0081    
      922        -    26319        -      191        -  -0.0084    
      923        -    26319        -      191        -  -0.0077    
      924        -    26318        -      192        -  -0.0095    
      925        -    26318        -      192        -  -0.0095    
      926        -    26318        -      192        -  -0.0085    
      927        -    26317        -      192        -  -0.0100    
      928        -    26317        -      192        -  -0.0099    
      929        -    26316        -      192        -  -0.0117    
      930        -    26316        -      192        -  -0.0146    
      931        -    26315        -      192        -  -0.0147    
      932        -    26314        -      192        -  -0.0162    
      933        -    26314        -      193        -  -0.0153    
      934        -    26314        -      193        -  -0.0132    
      935        -    26313        -      193        -  -0.0136    
      936        -    26313        -      193        -  -0.0123    
      937        -    26312        -      193        -  -0.0133    
      938        -    26312        -      193        -  -0.0125    
      939        -    26312        -      193        -  -0.0107    
      940        -    26311        -      193        -  -0.0115    
      941        -    26311        -      193        -  -0.0108    
      942        -    26311        -      193        -  -0.0092    
      943        -    26311        -      193        -  -0.0073    
      944        -    26310        -      193        -  -0.0084    
      945        -    26310        -      193        -  -0.0082    
      946        -    26309        -      194        -  -0.0102    
      947        -    26309        -      194        -  -0.0103    
      948        -    26309        -      194        -  -0.0092    
      949        -    26308        -      194        -  -0.0107    
      950        -    26308        -      194        -  -0.0103    
      951        -    26308        -      194        -  -0.0091    
      952        -    26307        -      194        -  -0.0104    
      953        -    26307        -      194        -  -0.0100    
      954        -    26307        -      194        -  -0.0087    
      955        -    26306        -      194        -  -0.0101    
      956        -    26306        -      194        -  -0.0098    
      957        -    26305        -      194        -  -0.0116    
      958        -    26305        -      194        -  -0.0114    
      959        -    26305        -      194        -  -0.0101    
      960        -    26304        -      195        -  -0.0113    
      961        -    26304        -      195        -  -0.0107    
      962        -    26304        -      195        -  -0.0093    
      963        -    26303        -      195        -  -0.0105    
      964        -    26303        -      195        -  -0.0101    
      965        -    26303        -      195        -  -0.0087    
      966        -    26302        -      195        -  -0.0101    
      967        -    26302        -      195        -  -0.0098    
      968        -    26302        -      195        -  -0.0085    
      969        -    26301        -      195        -  -0.0099    
      970        -    26301        -      195        -  -0.0097    
      971        -    26301        -      195        -  -0.0085    
      972        -    26300        -      195        -  -0.0100    
      973        -    26300        -      195        -  -0.0097    
      974        -    26300        -      196        -  -0.0085    
      975        -    26299        -      196        -  -0.0100    
      976        -    26299        -      196        -  -0.0097    
      977        -    26299        -      196        -  -0.0086    
      978        -    26298        -      196        -  -0.0100    
      979        -    26298        -      196        -  -0.0098    
      980        -    26298        -      196        -  -0.0086    
      981        -    26297        -      196        -  -0.0100    
      982        -    26297        -      196        -  -0.0098    
      983        -    26297        -      196        -  -0.0086    
      984        -    26297        -      196        -  -0.0070    
      985        -    26296        -      196        -  -0.0083    
      986        -    26296        -      196        -  -0.0082    
      987        -    26296        -      196        -  -0.0073    
      988        -    26295        -      196        -  -0.0090    
      989        -    26295        -      197        -  -0.0090    
      990        -    26295        -      197        -  -0.0081    
      991        -    26295        -      197        -  -0.0066    
      992        -    26295        -      197        -  -0.0051    
      993        -    26294        -      197        -  -0.0067    
      994        -    26294        -      197        -  -0.0069    
      995        -    26294        -      197        -  -0.0063    
      996        -    26294        -      197        -  -0.0053    
      997        -    26293        -      197        -  -0.0071    
      998        -    26293        -      197        -  -0.0075    
      999        -    26293        -      197        -  -0.0068    
     1000        -    26292        -      197        -  -0.0088    
     1001        -    26292        -      197        -  -0.0090    
     1002        -    26292        -      197        -  -0.0081    
     1003        -    26291        -      197        -  -0.0098    
     1004        -    26291        -      197        -  -0.0097    
     1005        -    26291        -      197        -  -0.0086    
     1006        -    26291        -      197        -  -0.0071    
     1007        -    26291        -      198        -  -0.0054    
     1008        -    26290        -      198        -  -0.0069    
     1009        -    26290        -      198        -  -0.0070    
     1010        -    26289        -      198        -  -0.0094    
     1011        -    26289        -      198        -  -0.0128    
     1012        -    26288        -      198        -  -0.0134    
     1013        -    26287        -      198        -  -0.0153    
     1014        -    26287        -      198        -  -0.0148    
     1015        -    26287        -      198        -  -0.0129    
     1016        -    26287        -      198        -  -0.0104    
     1017        -    26286        -      198        -  -0.0109    
     1018        -    26286        -      199        -  -0.0100    
     1019        -    26286        -      199        -  -0.0084    
     1020        -    26285        -      199        -  -0.0097    
     1021        -    26285        -      199        -  -0.0093    
     1022        -    26285        -      199        -  -0.0081    
     1023        -    26284        -      199        -  -0.0096    
     1024        -    26284        -      199        -  -0.0094    
     1025        -    26284        -      199        -  -0.0083    
     1026        -    26284        -      199        -  -0.0068    
     1027        -    26283        -      199        -  -0.0082    
     1028        -    26283        -      199        -  -0.0082    
     1029        -    26283        -      199        -  -0.0072    
     1030        -    26282        -      199        -  -0.0090    
     1031        -    26282        -      199        -  -0.0090    
     1032        -    26282        -      199        -  -0.0081    
     1033        -    26282        -      199        -  -0.0067    
     1034        -    26281        -      200        -  -0.0082    
     1035        -    26281        -      200        -  -0.0082    
     1036        -    26281        -      200        -  -0.0073    
     1037        -    26281        -      200        -  -0.0060    
     1038        -    26280        -      200        -  -0.0077    
     1039        -    26280        -      200        -  -0.0078    
     1040        -    26279        -      200        -  -0.0101    
     1041        -    26279        -      200        -  -0.0103    
     1042        -    26279        -      200        -  -0.0093    
     1043        -    26279        -      200        -  -0.0078    
     1044        -    26278        -      200        -  -0.0091    
     1045        -    26278        -      200        -  -0.0088    
     1046        -    26278        -      200        -  -0.0078    
     1047        -    26278        -      200        -  -0.0063    
     1048        -    26277        -      200        -  -0.0078    
     1049        -    26277        -      200        -  -0.0079    
     1050        -    26277        -      201        -  -0.0071    
     1051        -    26276        -      201        -  -0.0089    
     1052        -    26276        -      201        -  -0.0089    
     1053        -    26276        -      201        -  -0.0080    
     1054        -    26275        -      201        -  -0.0097    
     1055        -    26275        -      201        -  -0.0096    
     1056        -    26275        -      201        -  -0.0085    
     1057        -    26275        -      201        -  -0.0070    
     1058        -    26274        -      201        -  -0.0084    
     1059        -    26274        -      201        -  -0.0083    
     1060        -    26274        -      201        -  -0.0074    
     1061        -    26274        -      201        -  -0.0060    
     1062        -    26273        -      201        -  -0.0076    
     1063        -    26273        -      201        -  -0.0078    
     1064        -    26273        -      201        -  -0.0070    
     1065        -    26273        -      201        -  -0.0058    
     1066        -    26272        -      201        -  -0.0075    
     1067        -    26272        -      202        -  -0.0077    
     1068        -    26272        -      202        -  -0.0070    
     1069        -    26271        -      202        -  -0.0089    
     1070        -    26271        -      202        -  -0.0090    
     1071        -    26271        -      202        -  -0.0081    
     1072        -    26271        -      202        -  -0.0067    
     1073        -    26270        -      202        -  -0.0082    
     1074        -    26270        -      202        -  -0.0082    
     1075        -    26270        -      202        -  -0.0073    
     1076        -    26270        -      202        -  -0.0060    
     1077        -    26269        -      202        -  -0.0077    
     1078        -    26269        -      202        -  -0.0078    
     1079        -    26269        -      202        -  -0.0070    
     1080        -    26269        -      202        -  -0.0058    
     1081        -    26268        -      202        -  -0.0076    
     1082        -    26268        -      202        -  -0.0077    
     1083        -    26268        -      202        -  -0.0070    
     1084        -    26267        -      203        -  -0.0089    
     1085        -    26267        -      203        -  -0.0090    
     1086        -    26267        -      203        -  -0.0081    
     1087        -    26267        -      203        -  -0.0067    
     1088        -    26267        -      203        -  -0.0052    
     1089        -    26266        -      203        -  -0.0068    
     1090        -    26266        -      203        -  -0.0070    
     1091        -    26266        -      203        -  -0.0064    
     1092        -    26266        -      203        -  -0.0053    
     1093        -    26265        -      203        -  -0.0072    
     1094        -    26265        -      203        -  -0.0075    
     1095        -    26265        -      203        -  -0.0068    
     1096        -    26264        -      203        -  -0.0088    
     1097        -    26264        -      203        -  -0.0090    
     1098        -    26264        -      203        -  -0.0081    
     1099        -    26264        -      203        -  -0.0067    
     1100        -    26264        -      203        -  -0.0052    
     1101        -    26263        -      203        -  -0.0068    
     1102        -    26263        -      203        -  -0.0070    
     1103        -    26263        -      204        -  -0.0064    
     1104        -    26263        -      204        -  -0.0053    
     1105        -    26262        -      204        -  -0.0072    
     1106        -    26262        -      204        -  -0.0075    
     1107        -    26262        -      204        -  -0.0069    
     1108        -    26262        -      204        -  -0.0058    
     1109        -    26261        -      204        -  -0.0075    
     1110        -    26261        -      204        -  -0.0078    
     1111        -    26261        -      204        -  -0.0071    
     1112        -    26261        -      204        -  -0.0059    
     1113        -    26261        -      204        -  -0.0046    
     1114        -    26260        -      204        -  -0.0064    
     1115        -    26260        -      204        -  -0.0067    
     1116        -    26260        -      204        -  -0.0062    
     1117        -    26260        -      204        -  -0.0052    
     1118        -    26259        -      204        -  -0.0072    
     1119        -    26259        -      204        -  -0.0075    
     1120        -    26259        -      204        -  -0.0069    
     1121        -    26259        -      204        -  -0.0058    
     1122        -    26258        -      205        -  -0.0076    
     1123        -    26258        -      205        -  -0.0078    
     1124        -    26258        -      205        -  -0.0071    
     1125        -    26258        -      205        -  -0.0059    
     1126        -    26258        -      205        -  -0.0046    
     1127        -    26257        -      205        -  -0.0064    
     1128        -    26257        -      205        -  -0.0067    
     1129        -    26257        -      205        -  -0.0062    
     1130        -    26257        -      205        -  -0.0052    
     1131        -    26256        -      205        -  -0.0072    
     1132        -    26256        -      205        -  -0.0075    
     1133        -    26256        -      205        -  -0.0069    
     1134        -    26256        -      205        -  -0.0058    
     1135        -    26256        -      205        -  -0.0045    
     1136        -    26255        -      205        -  -0.0064    
     1137        -    26255        -      205        -  -0.0067    
     1138        -    26255        -      205        -  -0.0062    
     1139        -    26255        -      205        -  -0.0053    
     1140        -    26255        -      205        -  -0.0042    
     1141        -    26254        -      205        -  -0.0061    
     1142        -    26254        -      205        -  -0.0066    
     1143        -    26254        -      206        -  -0.0061    
     1144        -    26254        -      206        -  -0.0052    
     1145        -    26253        -      206        -  -0.0072    
     1146        -    26253        -      206        -  -0.0075    
     1147        -    26253        -      206        -  -0.0069    
     1148        -    26253        -      206        -  -0.0058    
     1149        -    26253        -      206        -  -0.0046    
     1150        -    26253        -      206        -  -0.0034    
     1151        -    26252        -      206        -  -0.0053    
     1152        -    26252        -      206        -  -0.0059    
     1153        -    26252        -      206        -  -0.0056    
     1154        -    26251        -      206        -  -0.0079    
     1155        -    26251        -      206        -  -0.0083    
     1156        -    26251        -      206        -  -0.0077    
     1157        -    26251        -      206        -  -0.0065    
     1158        -    26251        -      206        -  -0.0051    
     1159        -    26250        -      206        -  -0.0068    
     1160        -    26250        -      206        -  -0.0071    
     1161        -    26250        -      206        -  -0.0064    
     1162        -    26250        -      206        -  -0.0054    
     1163        -    26250        -      206        -  -0.0042    
     1164        -    26250        -      206        -  -0.0031    
     1165        -    26249        -      207        -  -0.0051    
     1166        -    26249        -      207        -  -0.0058    
     1167        -    26249        -      207        -  -0.0055    
     1168        -    26249        -      207        -  -0.0048    
     1169        -    26248        -      207        -  -0.0069    
     1170        -    26248        -      207        -  -0.0073    
     1171        -    26248        -      207        -  -0.0068    
     1172        -    26248        -      207        -  -0.0058    
     1173        -    26248        -      207        -  -0.0046    
     1174        -    26248        -      207        -  -0.0034    
     1175        -    26247        -      207        -  -0.0054    
     1176        -    26247        -      207        -  -0.0059    
     1177        -    26247        -      207        -  -0.0056    
     1178        -    26247        -      207        -  -0.0049    
     1179        -    26247        -      207        -  -0.0039    
     1180        -    26246        -      207        -  -0.0059    
     1181        -    26246        -      207        -  -0.0065    
     1182        -    26246        -      207        -  -0.0061    
     1183        -    26246        -      207        -  -0.0052    
     1184        -    26246        -      207        -  -0.0042    
     1185        -    26246        -      207        -  -0.0031    
     1186        -    26245        -      207        -  -0.0052    
     1187        -    26245        -      207        -  -0.0059    
     1188        -    26245        -      207        -  -0.0056    
     1189        -    26245        -      208        -  -0.0048    
     1190        -    26244        -      208        -  -0.0069    
     1191        -    26244        -      208        -  -0.0074    
     1192        -    26244        -      208        -  -0.0069    
     1193        -    26244        -      208        -  -0.0058    
     1194        -    26244        -      208        -  -0.0046    
     1195        -    26244        -      208        -  -0.0034    
     1196        -    26243        -      208        -  -0.0054    
     1197        -    26243        -      208        -  -0.0059    
     1198        -    26243        -      208        -  -0.0056    
     1199        -    26243        -      208        -  -0.0048    
     1200        -    26243        -      208        -  -0.0039    
     1201        -    26243        -      208        -  -0.0029    
     1202        -    26242        -      208        -  -0.0051    
     1203        -    26242        -      208        -  -0.0058    
     1204        -    26242        -      208        -  -0.0056    
     1205        -    26242        -      208        -  -0.0048    
     1206        -    26242        -      208        -  -0.0039    
     1207        -    26241        -      208        -  -0.0060    
     1208        -    26241        -      208        -  -0.0065    
     1209        -    26241        -      208        -  -0.0062    
     1210        -    26241        -      208        -  -0.0053    
     1211        -    26241        -      208        -  -0.0042    
     1212        -    26241        -      208        -  -0.0031    
     1213        -    26240        -      208        -  -0.0052    
     1214        -    26240        -      208        -  -0.0059    
     1215        -    26240        -      208        -  -0.0056    
     1216        -    26240        -      209        -  -0.0049    
     1217        -    26240        -      209        -  -0.0039    
     1218        -    26240        -      209        -  -0.0029    
     1219        -    26239        -      209        -  -0.0051    
     1220        -    26239        -      209        -  -0.0058    
     1221        -    26239        -      209        -  -0.0056    
     1222        -    26239        -      209        -  -0.0049    
     1223        -    26239        -      209        -  -0.0039    
     1224        -    26239        -      209        -  -0.0030    
     1225        -    26238        -      209        -  -0.0051    
     1226        -    26238        -      209        -  -0.0058    
     1227        -    26238        -      209        -  -0.0056    
     1228        -    26238        -      209        -  -0.0049    
     1229        -    26238        -      209        -  -0.0039    
     1230        -    26238        -      209        -  -0.0030    
     1231        -    26238        -      209        -  -0.0021    
     1232        -    26237        -      209        -  -0.0044    
     1233        -    26237        -      209        -  -0.0053    
     1234        -    26237        -      209        -  -0.0052    
     1235        -    26237        -      209        -  -0.0046    
     1236        -    26237        -      209        -  -0.0038    
     1237        -    26237        -      209        -  -0.0029    
     1238        -    26236        -      209        -  -0.0051    
     1239        -    26236        -      209        -  -0.0058    
     1240        -    26236        -      209        -  -0.0056    
     1241        -    26236        -      209        -  -0.0049    
     1242        -    26236        -      209        -  -0.0040    
     1243        -    26236        -      209        -  -0.0030    
     1244        -    26236        -      209        -  -0.0021    
     1245        -    26235        -      209        -  -0.0044    
     1246        -    26235        -      210        -  -0.0053    
     1247        -    26235        -      210        -  -0.0052    
     1248        -    26235        -      210        -  -0.0046    
     1249        -    26235        -      210        -  -0.0038    
     1250        -    26235        -      210        -  -0.0029    
     1251        -    26234        -      210        -  -0.0051    
     1252        -    26234        -      210        -  -0.0058    
     1253        -    26234        -      210        -  -0.0056    
     1254        -    26234        -      210        -  -0.0049    
     1255        -    26234        -      210        -  -0.0040    
     1256        -    26234        -      210        -  -0.0030    
     1257        -    26234        -      210        -  -0.0021    
     1258        -    26234        -      210        -  -0.0014    
     1259        -    26233        -      210        -  -0.0039    
     1260        -    26233        -      210        -  -0.0049    
     1261        -    26233        -      210        -  -0.0049    
     1262        -    26233        -      210        -  -0.0044    
     1263        -    26233        -      210        -  -0.0037    
     1264        -    26233        -      210        -  -0.0028    
     1265        -    26233        -      210        -  -0.0021    
     1266        -    26233        -      210        -  -0.0014    
     1267        -    26232        -      210        -  -0.0039    
     1268        -    26232        -      210        -  -0.0049    
     1269        -    26232        -      210        -  -0.0050    
     1270        -    26232        -      210        -  -0.0045    
     1271        -    26232        -      210        -  -0.0037    
     1272        -    26232        -      210        -  -0.0029    
     1273        -    26232        -      210        -  -0.0021    
     1274        -    26231        -      210        -  -0.0044    
     1275        -    26231        -      210        -  -0.0053    
     1276        -    26231        -      210        -  -0.0053    
     1277        -    26231        -      210        -  -0.0047    
     1278        -    26231        -      210        -  -0.0038    
     1279        -    26231        -      210        -  -0.0029    
     1280        -    26231        -      210        -  -0.0021    
     1281        -    26231        -      211        -  -0.0014    
     1282        -    26231        -      211        -  -0.0008    
     1283        -    26231        -      211        -  -0.0004    
     1284        -    26231        -      211        -  -0.0032    
     1285        -    26230        -      211        -  -0.0044    
     1286        -    26230        -      211        -  -0.0047    
     1287        -    26230        -      211        -  -0.0043    
     1288        -    26230        -      211        -  -0.0036    
     1289        -    26230        -      211        -  -0.0029    
     1290        -    26230        -      211        -  -0.0021    
     1291        -    26229        -      211        -  -0.0045    
     1292        -    26229        -      211        -  -0.0054    
     1293        -    26229        -      211        -  -0.0053    
     1294        -    26229        -      211        -  -0.0047    
     1295        -    26229        -      211        -  -0.0038    
     1296        -    26229        -      211        -  -0.0029    
     1297        -    26229        -      211        -  -0.0021    
     1298        -    26229        -      211        -  -0.0014    
     1299        -    26229        -      211        -  -0.0008    
     1300        -    26229        -      211        -  -0.0004    
     1301        -    26229        -      211        -  -0.0002    
     1302        -    26229        -      211        -  -0.0030    
     1303        -    26228        -      211        -  -0.0043    
     1304        -    26228        -      211        -  -0.0046    
     1305        -    26228        -      211        -  -0.0043    
     1306        -    26228        -      211        -  -0.0037    
     1307        -    26228        -      211        -  -0.0029    
     1308        -    26228        -      211        -  -0.0021    
     1309        -    26228        -      211        -  -0.0015    
     1310        -    26228        -      211        -  -0.0009    
     1311        -    26227        -      211        -  -0.0036    
     1312        -    26228        -      211        -  -0.0017    
     1313        -    26227        -      211        -  -0.0034    
     1314        -    26227        -      211        -  -0.0041    
     1315        -    26227        -      211        -  -0.0040    
     1316        -    26227        -      211        -  -0.0035    
     1317        -    26227        -      211        -  -0.0029    
     1318        -    26227        -      211        -  -0.0022    
     1319        -    26227        -      211        -  -0.0016    
     1320        -    26227        -      211        -  -0.0010    
     1321        -    26227        -      211        -  -0.0006    
     1322        -    26227        -      211        -  -0.0034    
     1323        -    26226        -      211        -  -0.0046    
     1324        -    26226        -      211        -  -0.0048    
     1325        -    26226        -      211        -  -0.0044    
     1326        -    26226        -      211        -  -0.0037    
     1327        -    26226        -      212        -  -0.0029    
     1328        -    26226        -      212        -  -0.0021    
     1329        -    26226        -      212        -  -0.0015    
     1330        -    26226        -      212        -  -0.0009    
     1331        -    26226        -      212        -  -0.0005    
     1332        -    26226        -      212        -  -0.0002    
     1333        -    26226        -      212        -  -0.0000    
     1334        -    26226        -      212        -  -0.0030    
     1335        -    26225        -      212        -  -0.0043    
     1336        -    26225        -      212        -  -0.0046    
     1337        -    26225        -      212        -  -0.0043    
     1338        -    26225        -      212        -  -0.0037    
     1339        -    26225        -      212        -  -0.0029    
     1340        -    26225        -      212        -  -0.0022    
     1341        -    26225        -      212        -  -0.0015    
     1342        -    26225        -      212        -  -0.0010    
     1343        -    26225        -      212        -  -0.0005    
     1344        -    26225        -      212        -  -0.0002    
     1345        -    26225        -      212        -  -0.0031    
     1346        -    26224        -      212        -  -0.0044    
     1347        -    26224        -      212        -  -0.0047    
     1348        -    26224        -      212        -  -0.0043    
     1349        -    26224        -      212        -  -0.0037    
     1350        -    26224        -      212        -  -0.0029    
     1351        -    26224        -      212        -  -0.0021    
     1352        -    26224        -      212        -  -0.0015    
     1353        -    26224        -      212        -  -0.0009    
     1354        -    26224        -      212        -  -0.0005    
     1355        -    26224        -      212        -  -0.0002    
     1356        -    26224        -      212        -  -0.0000    
     1357        -    26224        -      212        -   0.0001    
     1358        -    26224        -      212        -   0.0001    
     1359        -    26224        -      212        -  -0.0029    
     1360        -    26224        -      212        -  -0.0013    
     1361        -    26224        -      212        -  -0.0002    
     1362        -    26224        -      212        -   0.0004    
     1363        -    26224        -      212        -  -0.0023    
     1364        -    26223        -      212        -  -0.0036    
     1365        -    26223        -      212        -  -0.0040    
     1366        -    26223        -      212        -  -0.0038    
     1367        -    26223        -      212        -  -0.0032    
     1368        -    26223        -      212        -  -0.0026    
     1369        -    26223        -      212        -  -0.0019    
     1370        -    26223        -      212        -  -0.0014    
     1371        -    26223        -      212        -  -0.0009    
     1372        -    26223        -      212        -  -0.0005    
     1373        -    26223        -      212        -  -0.0002    
     1374        -    26223        -      212        -  -0.0001    
     1375        -    26223        -      212        -   0.0001    
     1376        -    26223        -      212        -   0.0001    
     1377        -    26223        -      212        -   0.0001    
     1378        -    26223        -      212        -   0.0001    
     1379        -    26223        -      212        -   0.0001    
     1380        -    26223        -      212        -   0.0001    
     1381        -    26223        -      212        -   0.0001    
     1382        -    26223        -      212        -   0.0001    
     1383        -    26223        -      212        -   0.0000    
     1384        -    26223        -      212        -   0.0000    
     1385        -    26223        -      212        -  -0.0030    
     1386        -    26222        -      212        -  -0.0045    
     1387        -    26222        -      212        -  -0.0048    
     1388        -    26222        -      212        -  -0.0045    
     1389        -    26222        -      212        -  -0.0038    
     1390        -    26222        -      212        -  -0.0030    
     1391        -    26222        -      212        -  -0.0022    
     1392        -    26222        -      212        -  -0.0016    
     1393        -    26222        -      212        -  -0.0010    
     1394        -    26222        -      212        -  -0.0006    
     1395        -    26222        -      212        -  -0.0003    
     1396        -    26222        -      212        -  -0.0001    
     1397        -    26222        -      212        -   0.0001    
     1398        -    26222        -      212        -   0.0001    
     1399        -    26222        -      212        -   0.0002    
     1400        -    26222        -      212        -  -0.0029    
     1401        -    26221        -      212        -  -0.0043    
     1402        -    26221        -      212        -  -0.0017    
     1403        -    26221        -      212        -  -0.0030    
     1404        -    26221        -      212        -  -0.0034    
     1405        -    26221        -      212        -  -0.0033    
     1406        -    26221        -      212        -  -0.0029    
     1407        -    26221        -      212        -  -0.0023    
     1408        -    26221        -      212        -  -0.0018    
     1409        -    26221        -      212        -  -0.0013    
     1410        -    26221        -      212        -  -0.0008    
     1411        -    26221        -      212        -  -0.0005    
     1412        -    26221        -      213        -  -0.0002    
     1413        -    26221        -      213        -  -0.0001    
     1414        -    26221        -      213        -   0.0000    
     1415        -    26221        -      213        -   0.0001    
     1416        -    26221        -      213        -   0.0001    
     1417        -    26221        -      213        -   0.0001    
     1418        -    26221        -      213        -   0.0001    
     1419        -    26221        -      213        -   0.0001    
     1420        -    26221        -      213        -   0.0001    
     1421        -    26221        -      213        -   0.0000    
     1422        -    26221        -      213        -   0.0000    
     1423        -    26221        -      213        -   0.0000    
     1424        -    26221        -      213        -   0.0000    
     1425        -    26221        -      213        -   0.0000    
     1426        -    26221        -      213        -  -0.0000    
     1427        -    26221        -      213        -  -0.0000    
     1428        -    26221        -      213        -  -0.0000    
     1429        -    26221        -      213        -  -0.0000    
     1430        -    26221        -      213        -  -0.0000    
     1431        -    26221        -      213        -  -0.0000    
     1432        -    26221        -      213        -  -0.0000    
     1433        -    26221        -      213        -  -0.0000    
     1434        -    26221        -      213        -  -0.0000    
     1435        -    26221        -      213        -  -0.0000    
     1436        -    26221        -      213        -  -0.0000    
     1437        -    26221        -      213        -  -0.0000    
     1438        -    26221        -      213        -  -0.0000    
     1439        -    26221        -      213        -   0.0000    
     1440        -    26221        -      213        -   0.0000    
     1441        -    26221        -      213        -   0.0000    
     1442        -    26221        -      213        -   0.0000    
     1443        -    26221        -      213        -   0.0000    
     1444        -    26221        -      213        -   0.0000    
     1445        -    26221        -      213        -   0.0000    
     1446        -    26221        -      213        -   0.0000    
     1447        -    26221        -      213        -   0.0000    
     1448        -    26221        -      213        -   0.0000    
     1449        -    26221        -      213        -   0.0000    
     1450        -    26221        -      213        -   0.0000    
     1451        -    26221        -      213        -  -0.0000    
     1452        -    26221        -      213        -  -0.0000    
     1453        -    26221        -      213        -  -0.0030    
     1454        -    26221        -      213        -  -0.0014    
     1455        -    26221        -      213        -  -0.0003    
     1456        -    26221        -      213        -   0.0003    
     1457        -    26221        -      213        -   0.0007    
     1458        -    26221        -      213        -   0.0008    
     1459        -    26221        -      213        -   0.0008    
     1460        -    26221        -      213        -   0.0007    
