     2925      519        -    26498        -      151     
     2926      520        -    26497        -      151     
     2927      521        -    26497        -      151     
     2928      522        -    26497        -      151     
     2929      523        -    26496        -      151     
     2930      524        -    26496        -      151     
     2931      525        -    26495        -      152     
     2932      526        -    26495        -      152     
     2933      527        -    26495        -      152     
     2934      528        -    26494        -      152     
     2935      529        -    26494        -      152     
     2936      530        -    26493        -      152     
     2937      531        -    26493        -      152     
     2938      532        -    26492        -      152     
     2939      533        -    26492        -      152     
     2940      534        -    26491        -      152     
     2941      535        -    26491        -      153     
     2942      536        -    26490        -      153     
     2943      537        -    26490        -      153     
     2944      538        -    26490        -      153     
     2945      539        -    26489        -      153     
     2946      540        -    26489        -      153     
     2947      541        -    26488        -      153     
     2948      542        -    26488        -      154     
     2949      543        -    26487        -      154     
     2950      544        -    26487        -      154     
     2951      545        -    26486        -      154     
     2952      546        -    26486        -      154     
     2953      547        -    26485        -      154     
     2954      548        -    26485        -      154     
     2955      549        -    26484        -      154     
     2956      550        -    26484        -      154     
     2957      551        -    26483        -      155     
     2958      552        -    26483        -      155     
     2959      553        -    26482        -      155     
     2960      554        -    26482        -      155     
     2961      555        -    26481        -      155     
     2962      556        -    26481        -      155     
     2963      557        -    26480        -      155     
     2964      558        -    26480        -      155     
     2965      559        -    26479        -      155     
     2966      560        -    26479        -      156     
     2967      561        -    26478        -      156     
     2968      562        -    26478        -      156     
     2969      563        -    26477        -      156     
     2970      564        -    26477        -      156     
     2971      565        -    26476        -      156     
     2972      566        -    26476        -      156     
     2973      567        -    26475        -      156     
     2974      568        -    26475        -      156     
     2975      569        -    26474        -      157     
     2976      570        -    26474        -      157     
     2977      571        -    26473        -      157     
     2978      572        -    26473        -      157     
     2979      573        -    26472        -      157     
     2980      574        -    26472        -      157     
     2981      575        -    26472        -      157     
     2982      576        -    26471        -      157     
     2983      577        -    26471        -      157     
     2984      578        -    26470        -      158     
     2985      579        -    26470        -      158     
     2986      580        -    26469        -      158     
     2987      581        -    26469        -      158     
     2988      582        -    26468        -      158     
     2989      583        -    26468        -      158     
     2990      584        -    26467        -      158     
     2991      585        -    26467        -      158     
     2992      586        -    26466        -      158     
     2993      587        -    26466        -      159     
     2994      588        -    26465        -      159     
     2995      589        -    26465        -      159     
     2996      590        -    26464        -      159     
     2997      591        -    26464        -      159     
     2998      592        -    26463        -      159     
     2999      593        -    26463        -      159     
     3000      594        -    26462        -      159     
     3001      595        -    26462        -      159     
     3002      596        -    26461        -      160     
     3003      597        -    26461        -      160     
     3004      598        -    26460        -      160     
     3005      599        -    26460        -      160     
     3006      600        -    26459        -      160     
     3007      601        -    26459        -      160     
     3008      602        -    26458        -      160     
     3009      603        -    26458        -      160     
     3010      604        -    26457        -      160     
     3011      605        -    26457        -      161     
     3012      606        -    26456        -      161     
     3013      607        -    26456        -      161     
     3014      608        -    26455        -      161     
     3015      609        -    26455        -      161     
     3016      610        -    26454        -      161     
     3017      611        -    26454        -      162     
     3018      612        -    26453        -      162     
     3019      613        -    26453        -      162     
     3020      614        -    26452        -      162     
     3021      615        -    26452        -      162     
     3022      616        -    26451        -      162     
     3023      617        -    26451        -      162     
     3024      618        -    26450        -      162     
     3025      619        -    26450        -      162     
     3026      620        -    26449        -      163     
     3027      621        -    26449        -      163     
     3028      622        -    26449        -      163     
     3029      623        -    26448        -      163     
     3030      624        -    26448        -      163     
     3031      625        -    26447        -      163     
     3032      626        -    26447        -      163     
     3033      627        -    26446        -      163     
     3034      628        -    26446        -      164     
     3035      629        -    26445        -      164     
     3036      630        -    26444        -      164     
     3037      631        -    26444        -      164     
     3038      632        -    26443        -      164     
     3039      633        -    26443        -      164     
     3040      634        -    26443        -      164     
     3041      635        -    26442        -      164     
     3042      636        -    26442        -      164     
     3043      637        -    26441        -      164     
     3044      638        -    26441        -      165     
     3045      639        -    26440        -      165     
     3046      640        -    26440        -      165     
     3047      641        -    26439        -      165     
     3048      642        -    26439        -      165     
     3049      643        -    26438        -      165     
     3050      644        -    26438        -      165     
     3051      645        -    26437        -      165     
     3052      646        -    26437        -      166     
     3053      647        -    26436        -      166     
     3054      648        -    26436        -      166     
     3055      649        -    26435        -      166     
     3056      650        -    26435        -      166     
     3057      651        -    26434        -      166     
     3058      652        -    26434        -      166     
     3059      653        -    26433        -      166     
     3060      654        -    26433        -      166     
     3061      655        -    26432        -      166     
     3062      656        -    26432        -      167     
     3063      657        -    26432        -      167     
     3064      658        -    26431        -      167     
     3065      659        -    26431        -      167     
     3066      660        -    26430        -      167     
     3067      661        -    26430        -      167     
     3068      662        -    26429        -      167     
     3069      663        -    26429        -      167     
     3070      664        -    26428        -      167     
     3071      665        -    26428        -      167     
     3072      666        -    26427        -      168     
     3073      667        -    26427        -      168     
     3074      668        -    26426        -      168     
     3075      669        -    26426        -      168     
     3076      670        -    26425        -      168     
     3077      671        -    26425        -      168     
     3078      672        -    26425        -      168     
     3079      673        -    26424        -      168     
     3080      674        -    26424        -      168     
     3081      675        -    26423        -      168     
     3082      676        -    26423        -      169     
     3083      677        -    26422        -      169     
     3084      678        -    26422        -      169     
     3085      679        -    26421        -      169     
     3086      680        -    26421        -      169     
     3087      681        -    26420        -      169     
     3088      682        -    26420        -      169     
     3089      683        -    26419        -      169     
     3090      684        -    26419        -      169     
     3091      685        -    26418        -      170     
     3092      686        -    26418        -      170     
     3093      687        -    26418        -      170     
     3094      688        -    26417        -      170     
     3095      689        -    26417        -      170     
     3096      690        -    26416        -      170     
     3097      691        -    26416        -      170     
     3098      692        -    26415        -      170     
     3099      693        -    26415        -      170     
     3100      694        -    26414        -      170     
     3101      695        -    26414        -      171     
     3102      696        -    26413        -      171     
     3103      697        -    26413        -      171     
     3104      698        -    26412        -      171     
     3105      699        -    26412        -      171     
     3106      700        -    26411        -      171     
     3107      701        -    26411        -      171     
     3108      702        -    26410        -      171     
     3109      703        -    26410        -      171     
     3110      704        -    26410        -      171     
     3111      705        -    26409        -      172     
     3112      706        -    26409        -      172     
     3113      707        -    26408        -      172     
     3114      708        -    26408        -      172     
     3115      709        -    26407        -      172     
     3116      710        -    26407        -      172     
     3117      711        -    26406        -      172     
     3118      712        -    26406        -      172     
     3119      713        -    26405        -      172     
     3120      714        -    26405        -      173     
     3121      715        -    26404        -      173     
     3122      716        -    26404        -      173     
     3123      717        -    26403        -      173     
     3124      718        -    26403        -      173     
     3125      719        -    26403        -      173     
     3126      720        -    26402        -      173     
     3127      721        -    26402        -      173     
     3128      722        -    26401        -      173     
     3129      723        -    26401        -      173     
     3130      724        -    26400        -      174     
     3131      725        -    26400        -      174     
     3132      726        -    26399        -      174     
     3133      727        -    26399        -      174     
     3134      728        -    26398        -      174     
     3135      729        -    26398        -      174     
     3136      730        -    26397        -      174     
